Date,Close,High,Low,Open,Volume
2010-01-04,37.28567123413086,37.53446347035479,36.52271017608985,36.555881124468776,4353415
2010-01-05,37.40176773071289,37.94910964157132,37.23590627292064,37.484698459609014,4374738
2010-01-06,37.667152404785156,37.94911557735103,37.484704322748215,37.683739003086764,5549959
2010-01-07,37.998863220214844,38.231071036643876,37.3851772401032,37.78324424740476,4535147
2010-01-08,38.09838104248047,38.41351506548025,37.83300005022456,38.18131175894557,3809958
2010-01-11,38.2816276550293,38.73141260018833,38.18167745341749,38.648119259194175,3041300
2010-01-12,37.73188781738281,38.48152779313403,37.58196027412781,38.04840428139207,2569224
2010-01-13,38.29829406738281,38.48153763406883,37.24879647725597,37.73189746661114,3322262
2010-01-14,39.097900390625,39.48104881803406,38.33159901685436,38.48152882360042,6747297
2010-01-15,39.53102493286133,40.463912996415715,39.09790139835751,39.431074738422794,11273753
2010-01-18,39.18120574951172,39.980821086696714,39.01461903264177,39.564354294521834,4085821
2010-01-19,38.73141098022461,39.614319454043915,38.531506066409186,39.14787766777643,4992784
2010-01-20,38.94797897338867,39.29781375816741,38.614805570144256,38.7314171650705,3697700
2010-01-21,37.86517333984375,39.1312352485922,37.6652706117339,38.814718641666474,3555527
2010-01-22,38.081722259521484,38.29828855857688,36.565785279851156,36.64907861981003,4943166
2010-01-25,38.4149055480957,38.98130221378842,37.332094108242735,38.08173210214801,2912852
2010-01-27,37.74855041503906,39.11455980775107,37.38205882265395,38.414894862098194,8252922
2010-01-28,37.948463439941406,39.297818600730764,36.08269350754496,38.61481032854236,11600411
2010-01-29,37.54864501953125,37.881818368542085,36.99890989745392,37.61527923743814,3996285
2010-02-01,37.63194274902344,37.865163668656294,37.31542848241623,37.39872182939058,2078776
2010-02-02,37.88182067871094,38.48153319539833,37.48201308741152,37.78186821601695,3466800
2010-02-03,37.63194274902344,38.065068605185395,37.48201517636493,37.981775258211044,2006355
2010-02-04,37.315433502197266,38.06507372581023,37.21548102048682,37.482020218555704,2254939
2010-02-05,35.78282928466797,36.98225436110282,35.64956083594259,36.84898591237743,4391981
2010-02-08,36.14931869506836,36.299246255576044,35.582924433441285,36.14931869506836,1831316
2010-02-09,36.01605224609375,36.31590738369032,35.83280643557292,36.01605224609375,1113258
2010-02-10,35.749515533447266,36.19929827057502,35.66622218292619,36.14932316405307,1023345
2010-02-11,35.66621780395508,36.066025385473935,35.632899564046646,35.81614536459009,640478
2010-02-15,34.94988250732422,36.14930712649642,34.91656427810665,35.74949967326426,1575236
