Date,Close,High,Low,Open,Volume
2010-01-04,129.76315307617188,131.5345058355792,127.2196654381265,127.62843701939089,1042676
2010-01-05,129.6268768310547,131.4890737390888,128.76391158905588,131.4436515977433,551413
2010-01-06,132.7154083251953,133.53295146326664,129.2635333383202,130.71694490165723,995851
2010-01-07,129.7177276611328,133.53295209157068,128.9910149455989,132.62456466237634,580803
2010-01-08,129.2635040283203,131.670724614174,128.80931041884688,130.08104698101693,382686
2010-01-11,129.4451904296875,130.5352524190226,128.12803161503714,129.94480621755906,579567
2010-01-12,127.12883758544922,130.7169657129676,126.26587216656165,130.7169657129676,309096
2010-01-13,124.63074493408203,128.9910071012315,123.49526071664161,126.26584497937449,568627
2010-01-14,124.99412536621094,127.94638473700327,124.1765683008402,125.81166857068845,517203
2010-01-15,128.763916015625,131.1257288378698,126.62920004702329,126.62920004702329,1864430
2010-01-18,129.6268768310547,131.3982294563978,127.08338938551232,128.5368147432198,691462
2010-01-19,134.4413299560547,135.98558570364196,129.899393133215,131.62532358153763,1543371
2010-01-20,137.9840545654297,140.52754231659057,135.80393012780215,136.3489681676556,2238831
2010-01-21,133.7146453857422,141.66303649567294,131.71619553599555,138.07490842394017,1115507
2010-01-22,136.80313110351562,138.07486776223283,128.99099488313857,131.71615674686683,762809
2010-01-25,131.5799102783203,138.07487414264781,129.53603878607717,137.16648681276197,660970
2010-01-27,127.31046295166016,130.7169150163056,124.22195195740386,129.89937206514628,1038743
2010-01-28,132.26121520996094,133.53295206623488,127.67385592122137,128.99101492112484,793199
2010-01-29,134.35047912597656,135.2588664462628,126.53835648804933,128.99099948064404,904441
2010-02-01,134.9409637451172,136.16727853402375,131.71618539936784,134.16882883807403,417317
2010-02-02,137.6661376953125,139.5737432576185,135.4405909421751,136.25813420303564,877414
2010-02-03,141.93553161621094,145.024043239823,138.5290788574219,138.5290788574219,2106019
2010-02-04,140.84542846679688,142.1625870442304,139.84619707101268,142.1625870442304,955491
2010-02-05,132.7154083251953,138.8016012999821,130.2173429066648,136.2581137380272,898213
2010-02-08,134.75926208496094,137.80235123665076,130.8077717684334,137.80235123665076,533258
2010-02-09,137.16650390625,138.80160407598643,132.3974698300393,134.25966686054767,751119
2010-02-10,136.3943634033203,138.983273053577,135.39514557371857,138.07488564799806,395238
2010-02-11,136.12185668945312,137.93863147951114,135.44056614318137,137.1664966493798,205608
2010-02-15,136.12185668945312,138.07488404440883,135.30429971739204,136.12185668945312,204309
2010-02-16,137.21194458007812,138.02948784490354,135.8493632314396,136.53065390575887,319679
2010-02-17,139.70997619628906,141.98094455493845,137.21191100177472,138.61991415631553,584525
2010-02-18,139.66456604003906,140.70920603029066,137.71153862838884,138.16573233908815,607890
2010-02-19,141.29966735839844,142.571404214689,137.48444292863456,137.48444292863456,632934
2010-02-22,140.43670654296875,146.06870601006185,139.89166852384346,143.97941208460514,342134
2010-02-23,134.9409637451172,140.43671080464873,133.66921294886333,140.43671080464873,1220032
2010-02-24,136.212646484375,137.25729999360533,132.8970390258196,134.44129436458667,723246
2010-02-25,133.53292846679688,137.57524903936212,132.76079374423162,137.57524903936212,307061
2010-02-26,135.25889587402344,138.89244594570593,132.76083019974172,133.53296513433168,677344
2010-03-02,138.52908325195312,141.61759497354143,135.894765245945,136.80315267710534,1168171
2010-03-03,149.70223999023438,151.9732083946345,138.7107473685813,139.84623157078138,2258245
2010-03-04,144.93321228027344,152.9724324447578,143.61605332392318,150.7923082315499,1517950
2010-03-05,145.11489868164062,148.0217358204558,143.38896802884523,145.38741769547485,857824
2010-03-08,144.43359375,147.11333375494434,143.11643481816884,146.61371792262455,551828
2010-03-09,141.1179962158203,146.250379775382,140.80005506325594,146.250379775382,317483
2010-03-10,148.02169799804688,148.65756629392152,142.0263505300853,142.61679669177835,1022096
2010-03-11,141.29966735839844,148.79386364792794,140.43670207299468,148.52134464703934,691260
2010-03-12,147.2495880126953,147.7946120803746,142.16261354901346,142.38971037576908,1126288
2010-03-15,145.659912109375,146.6591298434894,143.52519636590566,145.4328152796821,250539
2010-03-16,150.33810424804688,151.70068525331618,144.43358655854655,144.43358655854655,983978
2010-03-17,152.60906982421875,154.15332549669048,149.52055847927528,151.7461046420337,1147875
2010-03-18,154.42584228515625,155.51590428204986,150.11100257424746,153.51745497759651,1357236
2010-03-19,158.2864990234375,158.87694526883845,152.33655898524196,154.4258527057927,1241408
2010-03-22,152.6544952392578,156.1972003204392,149.8839110804412,152.3819762651152,1056589
2010-03-23,153.88082885742188,156.6968355035824,151.70070451651165,153.6083237104775,603425
2010-03-25,155.1071014404297,156.19716321717468,153.51742397325106,153.88077327853688,294993
2010-03-26,161.92005920410156,162.60134977578784,154.15334391469975,154.15334391469975,894845
2010-03-29,163.2826385498047,168.4604440654365,161.28418900037212,164.37270068032316,2037744
2010-03-30,155.69760131835938,166.6436727177008,151.88237685119475,164.4181262669291,776190
2010-03-31,154.5166778564453,159.69448244569546,153.38119378595673,157.60518898381852,438401
2010-04-01,160.96624755859375,161.60211597846694,155.33424834402956,155.33424834402956,431262
2010-04-05,164.2364501953125,166.14405548269633,160.8754194748715,160.8754194748715,1308907
2010-04-06,163.8276824951172,166.1440594087566,162.69219818023808,165.68986568280494,1212356
2010-04-07,163.5097198486328,167.68830712245415,162.737585071658,164.2364324868049,541218
2010-04-08,162.14712524414062,165.28105850609316,160.7391222247447,161.46583480193837,356217
2010-04-09,162.41970825195312,165.05402678976148,162.1471891954121,162.60138300268216,258720
