Date,Close,High,Low,Open,Volume
2010-01-04,57.215248107910156,57.51931393224212,54.858731663011234,55.39084685559217,1860224
2010-01-05,58.539207458496094,58.7799262481022,57.392622702209025,57.392622702209025,2280286
2010-01-06,64.31647491455078,65.50106785632389,58.2794855201506,58.65956780526609,7326390
2010-01-07,61.66221618652344,65.8051314772761,61.19344809552735,65.8051314772761,4759208
2010-01-08,62.44138717651367,64.36081190455485,61.092092101892874,62.05496708809772,3324076
2010-01-11,63.556304931640625,64.22778357815918,62.58709203397455,62.58709203397455,1196678
2010-01-12,59.37538528442383,64.86758939389581,58.48852042202894,63.917383798107196,3772479
2010-01-13,58.71023178100586,60.67399610344738,58.026077520679095,60.1672135348989,4749944
2010-01-14,61.13011169433594,61.700235147465506,59.17901623729929,59.508420899107485,3145358
2010-01-15,61.1174430847168,61.750913596490605,59.88217243359453,61.446847750839176,1360965
2010-01-18,60.38894271850586,61.117436886326864,60.0785390460538,60.32559567375299,3677989
2010-01-19,60.148216247558594,61.82058432124401,59.546416246292885,60.79435602131141,538104
2010-01-20,60.578975677490234,61.1617684105674,59.67944776339288,60.81336286460776,739585
2010-01-21,59.248695373535156,60.78803170017829,58.91295288623865,59.54642332800003,541020
2010-01-22,58.729244232177734,59.79981244881949,56.37905939664955,58.65956563564688,616336
2010-01-25,57.557308197021484,58.532858786413215,56.537417838834486,57.64599404093667,5020131
2010-01-27,56.39170455932617,58.13375701214382,54.80802911084196,57.772675856727744,3143290
2010-01-28,56.360050201416016,57.39261004008329,55.87227487166533,56.39172056621372,2610176
2010-01-29,56.1573371887207,56.50574902394965,54.49130075862443,55.36549612177073,787492
2010-02-01,57.994407653808594,58.77357931680857,55.36549631153606,55.36549631153606,712157
2010-02-02,59.14733123779297,60.80069847875384,57.5319785280192,58.53286808902929,3048356
2010-02-03,61.643218994140625,61.82692226624073,59.172671696917185,59.54642240492558,1353188
2010-02-04,60.623313903808594,61.34547002299794,59.92649028949454,60.81335498780579,659441
2010-02-05,59.15365982055664,59.7997995418945,55.99896503902239,58.27947078580541,1147355
2010-02-08,59.80613327026367,60.81335415481456,58.27946676323555,58.27946676323555,3916501
2010-02-09,60.65498733520508,61.38348134723531,59.23600752986816,59.80613711704596,3926418
2010-02-10,60.95273971557617,61.56087139654196,59.54642889701624,59.54642889701624,373126
2010-02-11,61.535518646240234,62.46039167466507,60.4332802240118,60.4332802240118,2333471
2010-02-15,61.98528289794922,62.84047099448099,61.57352403131267,62.08030029405007,1101359
2010-02-16,63.05586624145508,63.45495579858255,62.213347346589494,62.713792180914254,841741
2010-02-17,65.7101058959961,66.62864109322602,63.65131771704699,64.62686840120926,4883188
2010-02-18,63.841365814208984,65.67842992186112,62.846807855061,65.67842992186112,1603391
2010-02-19,62.65044021606445,63.904711672949695,60.81336965470465,62.207010913125224,1508086
2010-02-22,62.32735061645508,63.60062900188403,61.45316165101814,63.47393494892215,1656459
2010-02-23,62.23868179321289,63.01785358508824,61.719236034071294,62.327367654529745,965962
2010-02-24,62.18165969848633,62.34002412194243,61.44682783665233,61.8269100205365,896212
2010-02-25,61.62420654296875,62.447724341527866,60.81336445830779,60.81336445830779,1786507
2010-02-26,61.64955139160156,62.80247389988782,60.83237137001616,61.70022902685256,2971468
2010-03-02,61.52286148071289,62.08031550632358,53.021662364844495,62.08031550632358,3737920
2010-03-03,62.751800537109375,63.52463452730578,61.57353913097538,61.57353913097538,2785476
2010-03-04,62.63776779174805,64.60153234511755,61.8775970026958,62.96717240092961,2648043
2010-03-05,63.841365814208984,64.18977137111827,62.49206444116955,62.71378222801439,1265626
2010-03-08,64.05674743652344,64.60153197939341,63.60064244314398,64.36081322789273,1182684
2010-03-09,63.94906234741211,64.20878839665703,63.2332375538285,64.01874725318257,474584
2010-03-10,61.60520553588867,63.98072891339685,61.06675256130811,63.98072891339685,885904
2010-03-11,60.12919998168945,61.44049290336692,57.297578408196216,57.297578408196216,1094940
2010-03-12,60.80703353881836,61.788915890897876,60.17989463925061,60.4332891259422,625966
2010-03-15,60.838714599609375,61.320152177004566,60.065874287464275,60.94006987906099,453100
2010-03-16,61.7002067565918,62.080288883786324,60.81334845980458,61.37714010163829,606504
2010-03-17,61.02241134643555,62.56175394751835,60.6866751724195,62.56175394751835,2145365
2010-03-18,60.813377380371094,63.081208124117516,60.17990056079869,63.081208124117516,680293
2010-03-19,60.8260383605957,61.16177453292205,59.546421794858055,59.546421794858055,919288
2010-03-22,59.00162887573242,60.68666627519746,58.66588644461348,60.68666627519746,1875340
2010-03-23,58.87493896484375,59.86315275840298,57.791701461048845,59.16633533986763,582769
2010-03-25,59.597084045410156,60.179876686392234,57.89937743709472,57.93105410335365,919927
2010-03-26,60.02153778076172,60.496643832277165,58.91296119811023,58.91296119811023,502469
2010-03-29,59.7364501953125,61.44682628595202,59.18532788942653,60.059523196623125,1893321
2010-03-30,60.0468635559082,61.82691851481974,59.293030634474626,60.559977727809915,2099402
2010-03-31,59.5084114074707,61.066754903794454,58.5455363957645,58.5455363957645,1274812
2010-04-01,60.70567321777344,60.990738050138816,59.79980739514456,59.79980739514456,1354669
2010-04-05,61.66856002807617,61.94094917043902,60.5663151305523,61.32014812482187,1829508
2010-04-06,61.3011360168457,62.409712264161115,61.00340180411073,61.87759087264276,2272189
2010-04-07,62.346370697021484,63.093865763194074,61.50385191842692,61.573530508720935,3406385
2010-04-08,62.28302001953125,63.22055614946033,61.82691505540281,62.523738755594124,2483241
2010-04-09,62.02330017089844,62.70744822545573,61.44683893472895,62.080309355615334,902527
2010-04-12,61.48483657836914,62.33369310259343,61.2567872660976,61.959942465430515,674421
2010-04-13,62.03596496582031,62.156321183675196,60.43961331757849,61.940941256591216,592633
2010-04-15,61.80158233642578,62.207009711895765,61.32648267418523,62.207009711895765,1185209
