Date,Close,High,Low,Open,Volume
2010-01-04,393.7237854003906,393.7237854003906,393.7237854003906,393.7237854003906,0
2010-01-05,393.7237854003906,393.7237854003906,393.7237854003906,393.7237854003906,0
2010-01-06,393.7237854003906,393.7237854003906,393.7237854003906,393.7237854003906,0
2010-01-07,393.7237854003906,393.7237854003906,393.7237854003906,393.7237854003906,0
2010-01-08,93.17929077148438,96.18049716746127,92.4528041546308,95.43346417975283,12960
2010-01-11,93.33988952636719,93.9393817984714,89.64394286931665,89.68129679194222,16500
2010-01-12,93.48555755615234,94.87316967387886,92.30897742598492,94.87316967387886,1366920
2010-01-13,92.9813232421875,94.87318510912331,92.63208624827789,93.48557276564138,20640
2010-01-14,95.9264907836914,96.92751206467416,92.25855676290759,94.6864135198262,6607220
2010-01-15,93.88336944580078,96.36725175586861,93.38098932468664,96.36725175586861,164580
2010-01-18,94.72938537597656,96.14314093986569,93.90204203031722,96.14314093986569,17660
2010-01-19,95.47453308105469,95.99372068088549,94.53700891140579,95.88167031354727,13760
2010-01-20,94.966552734375,96.18048113707596,94.87317362647492,95.24669005807522,12820
2010-01-21,94.35771179199219,95.9563615390149,93.37536752884542,94.86943313910277,16620
2010-01-22,94.46231079101562,94.49966471691235,92.55738025786945,93.37911533291735,13620
2010-01-25,94.21019744873047,99.5552174224149,93.7526374761053,99.5552174224149,39100
2010-01-27,95.8779525756836,96.17676122014137,93.32683416272874,95.99374178032241,106040
2010-01-28,96.62310791015625,97.487799457093,94.70510287300799,95.91902571089989,20960
2010-01-29,94.61172485351562,96.3672511571951,94.35026445925003,94.35026445925003,15740
2010-02-01,94.58185577392578,97.11242797397884,93.94314000264488,97.11242797397884,12280
2010-02-02,95.6239242553711,97.08063573823557,94.87315274547332,97.08063573823557,16620
2010-02-03,95.79204559326172,97.11429729424522,95.47082685056812,96.66607290105154,173620
2010-02-04,95.93209075927734,96.50917866904388,95.17198914268923,95.17198914268923,8840
2010-02-05,95.21307373046875,96.44194596640007,91.21271029140601,96.44194596640007,33020
2010-02-08,98.81377410888672,99.80360183868095,95.99372941894667,95.99372941894667,163620
2010-02-09,104.3082046508789,105.48104034474382,97.11801318302562,97.11801318302562,177220
2010-02-10,102.7244873046875,121.16873094996564,102.29120686609429,104.6593111284852,893980
2010-02-11,102.24079895019531,105.29429156038503,101.82432033120271,105.29429156038503,637620
2010-02-15,101.5684585571289,105.14488321168947,97.6372001057982,105.14488321168947,90080
2010-02-16,100.91854858398438,105.13368340137204,100.73925657116973,104.28580510083214,122400
2010-02-17,100.42924499511719,102.45556736854566,100.15471584982703,101.04181750250356,199620
2010-02-18,99.03787994384766,101.22295335696245,98.79509654212755,100.42923093672796,44060
2010-02-19,98.61396789550781,100.28918398903095,98.16013530012711,98.98187619029125,149900
2010-02-22,96.55024719238281,98.94448860002723,95.62019503671696,98.0499209570659,296400
2010-02-23,95.32888793945312,96.74077994760044,95.28406778027697,95.99374689781203,61400
2010-02-24,96.16930389404297,96.74078374360256,94.87320104584963,95.2467175854002,198360
2010-02-25,95.60526275634766,97.11426654414011,95.3251254490088,96.3672337245698,85280
2010-02-26,98.11902618408203,98.98184817513737,94.35398010541576,94.35398010541576,84780
2010-03-02,98.06489562988281,98.79511538025648,97.11429111102716,97.86132411957352,66860
2010-03-03,98.20309448242188,98.60835669611346,97.28797449143411,98.23484019347667,46780
2010-03-04,98.38421630859375,98.98184482123987,97.48777923903248,97.48777923903248,95920
2010-03-05,100.89237213134766,101.58898792292393,99.72887226916163,99.72887226916163,287840
