Date,Close,High,Low,Open,Volume
2017-11-17,336.6985168457031,360.53903225626476,299.96065827282735,302.8918699171872,168836552
2017-11-20,347.20196533203125,350.6705532522589,336.1122105607222,336.7961717535267,14650240
2017-11-21,376.4652099609375,409.29478108266187,344.4173130431959,348.2278816069179,43078194
2017-11-22,386.1382141113281,398.64470265980145,378.02851231848774,379.1032956666739,15227642
2017-11-23,366.2548522949219,383.01160400664816,362.5908382259807,381.05746316987955,12300150
2017-11-24,362.20001220703125,374.21796629944043,357.7054823662411,367.4273150360683,9463228
2017-11-27,371.62872314453125,375.6835592377594,362.49310917349476,362.49310917349476,3832223
2017-11-28,373.43634033203125,377.54001835787426,369.43034549756095,374.2179847699564,2409447
2017-11-29,369.1371765136719,375.8789859694154,367.4761747634189,373.63170621156036,1657909
2017-11-30,362.9816589355469,371.0913314476238,362.29769771836425,371.0913314476238,2536960
2017-12-01,364.2029724121094,370.8470388549404,359.56188825662304,365.1312011703349,1904781
2017-12-04,354.48114013671875,366.30369830527945,353.6994957197161,365.4731824760746,1323453
2017-12-05,354.0414733886719,357.510061459774,348.96069526695027,352.7224223553573,1806017
2017-12-06,359.90386962890625,363.17706126717894,350.3285623017529,352.6246835893664,3331373
2017-12-07,379.39642333984375,380.95974193906915,361.56488858933574,361.56488858933574,3350792
2017-12-08,380.3735046386719,386.7244624030636,376.7583619557888,381.0574658635048,2494845
2017-12-11,372.0683898925781,383.2558577042542,370.35851672245076,378.1262381938722,1029719
2017-12-12,374.9996337890625,378.12627121460764,368.4044081283426,372.16613539468847,2564559
2017-12-13,372.0683898925781,380.3246465554645,369.82113993896803,377.5888614103895,747787
2017-12-14,375.4881591796875,377.14919085930615,368.3555568755399,374.0714249285527,1261422
2017-12-15,373.9781188964844,383.1461780213423,372.7034282903414,380.44969180366166,1698848
2017-12-18,370.1050109863281,375.84114877539145,365.00618859191604,372.60537720598546,1399027
2017-12-19,367.6046447753906,373.5369330339689,365.0062183127776,370.6443264532705,1641589
2017-12-20,367.8497619628906,370.350158187859,364.2707951287388,370.1050230632771,2251770
2017-12-21,368.73223876953125,374.37034657899636,367.70268322598685,371.8699803025481,1448962
2017-12-22,367.26141357421875,372.99758119140347,366.91824835569815,368.9283443086895,775946
2017-12-26,369.2224426269531,371.2325682213968,366.1337466279523,368.68315742467456,1310649
2017-12-27,367.55560302734375,370.5952844844956,366.52601757439265,367.8007381460863,589597
2017-12-28,370.59527587890625,372.60537183643066,365.1532584149581,367.702669575425,912189
2017-12-29,378.4886169433594,383.19519917420325,368.3400172141496,371.62483373454194,1611972
2018-01-01,382.0675964355469,392.02007643711335,379.02791492789004,380.9399808553396,1445743
2018-01-02,387.80377197265625,390.2551232493481,376.87075126335475,384.07773000157323,1219713
2018-01-03,378.1454162597656,390.5492468921436,376.62559054098955,390.255096728419,2275082
2018-01-04,391.23565673828125,394.12826316235095,379.71430594461003,382.4107923005756,2974278
2018-01-05,399.0799560546875,403.98265821752153,390.25509216158633,393.19671345928674,3554479
2018-01-08,413.8861389160156,419.96547188377787,401.58033804710095,402.02159322866936,3806105
2018-01-09,427.0253601074219,438.93892042647866,414.42540951330864,415.7491450873637,6183645
2018-01-10,420.89703369140625,433.3008657408988,418.6908174402574,429.4767635569853,2374166
2018-01-11,438.0074462890625,441.0470978512962,415.74916532684,415.74916532684,2604294
2018-01-12,447.07745361328125,449.773939992315,435.6541328322158,440.99809053469846,5364763
2018-01-15,465.6096496582031,478.50375089533117,448.10699622779987,451.0486176472384,5635852
2018-01-16,473.25787353515625,484.6811645490793,462.0797176499599,470.5613871191618,8288750
2018-01-17,469.09051513671875,478.6998288831534,460.85398187100185,475.9542978454358,5691140
2018-01-18,475.61114501953125,480.26871227176883,468.69834664622476,473.7971690813204,1772870
2018-01-19,472.1302185058594,481.7885477559879,467.71778655720647,479.7294068618727,3488403
2018-01-22,461.05010986328125,479.33718241047984,459.8734494091649,472.13020445738357,3825798
2018-01-23,449.6268310546875,465.02132876287305,445.6556540278878,465.02132876287305,3561221
2018-01-24,446.39105224609375,451.048619512802,439.2821337863811,448.59726831979765,2072037
2018-01-25,439.77239990234375,451.04861528445514,438.30158920032926,446.1459129444067,1194340
2018-01-29,436.6836853027344,443.7926034009839,435.7521599272692,438.3015710231094,1113037
